id,lon,lat
254645975,-73.787364,40.994897
254845312,-73.787011,40.996408
42961806,-74.109649,40.576412
105016672,-74.170861,40.889085
103181993,-73.977085,40.955371
103186532,-73.976858,40.957779
277482282,-73.9228532,40.7940894
42526386,-73.896091,40.632547
103132980,-73.96759,40.861701
42835321,-73.754127,40.659541
254750506,-73.713067,40.97557
261378580,-73.704284,40.662886
254209832,-73.783344,40.978519
42952552,-74.101672,40.60592
43016284,-74.097761,40.606798
103179277,-73.993313,40.934637
103270623,-73.995229,40.93453
42954069,-74.120047,40.57321
42969221,-74.120771,40.573614
42806914,-73.783798,40.717918
42812435,-73.783465,40.717117
42812432,-73.784346,40.719676
261378571,-73.701688,40.665748
103279940,-73.947255,40.9607969
2541754762,-73.9639283,40.8080126
103130858,-73.964457,40.871215
103198690,-73.963733,40.870807
42835319,-73.75498,40.659858
42832165,-73.7408427,40.7576355
103108462,-73.991865,40.839438
42805584,-73.74392,40.69826
42853582,-73.743027,40.697867
42739330,-73.871596,40.878646
2329230147,-73.871809,40.8777898
42506028,-74.000021,40.609386
103861638,-74.008547,40.785212
103860811,-74.011832,40.779744
599036566,-73.7844814,40.6460352
43003225,-74.12594,40.606086
43018092,-74.125676,40.604301
42835311,-73.756598,40.660457
42855368,-73.9052616,40.7525676
42883038,-73.90442,40.75221
42883034,-73.906075,40.752913
42953582,-74.084913,40.63364
42984107,-74.083442,40.632275
261386012,-73.733891,40.800813
42804885,-73.8034302,40.6670955
42969214,-74.119037,40.575416
103229765,-74.021652,40.87813
42488802,-74.03388,40.638167
42990897,-74.0993855,40.6341433
833517554,-73.7367465,40.592
261364500,-73.700334,40.647933
103231102,-74.049232,40.893059
103236612,-74.049678,40.892283
42978716,-74.107214,40.63795
42990702,-74.103538,40.634699
105099048,-74.164246,40.842545
42512362,-73.999454,40.60995
42508662,-73.9719227,40.6332218
42805853,-73.747372,40.684864
42844927,-73.7478,40.684098
42757645,-73.897274,40.88237
42766511,-73.8966535,40.8827541
42757526,-73.900884,40.84941
42770181,-73.900694,40.850253
103256044,-74.038552,40.99351
103706493,-74.144364,40.818257
42835307,-73.757406,40.660767
42493506,-73.9582055,40.635301
105099033,-74.162222,40.844832
42735697,-73.922118,40.818796
254750484,-73.7788666,40.9089979
43004305,-74.157826,40.626218
42854300,-73.747025,40.692856
105000737,-74.153513,40.967302
105000725,-74.154265,40.967667
254171868,-73.811357,40.980178
103770447,-74.184468,40.772095
42468541,-73.872007,40.662513
42835302,-73.758214,40.661068
103670509,-74.18421,40.772584
103770451,-74.183423,40.774063
42512006,-73.9050508,40.6936916
42757916,-73.903565,40.847908
42757913,-73.903739,40.847328
42952661,-74.155187,40.552974
43012270,-74.155378,40.553395
254734792,-73.7696046,40.8998582
254799889,-73.845422,40.948366
254791793,-73.844551,40.94769
103126967,-74.073763,40.853399
103318706,-74.074345,40.852487
103870059,-74.051171,40.718955
103875793,-74.049671,40.718475
42855410,-73.801936,40.688174
42881262,-73.802867,40.688809
42905805,-73.880033,40.713654
42891868,-73.880563,40.714321
254209811,-73.721363,40.95288
254209806,-73.722993,40.950379
254243613,-73.76829,40.901121
103231261,-74.119872,40.977412
42468539,-73.873121,40.663994
42985650,-74.160342,40.632998
261486422,-73.718087,40.775455
261418527,-73.718243,40.775077
42805841,-73.762812,40.680296
42844952,-73.76177,40.679818
103159307,-74.000616,40.840465
42978715,-74.107337,40.63854
42854251,-73.75684,40.5975194
103869963,-74.041585,40.740651
103860854,-74.004452,40.786508
42997077,-74.13801,40.551994
103679555,-74.1880551,40.7990878
42757564,-73.8956047,40.8478214
42803036,-73.72768,40.766784
42891722,-73.882295,40.71343
42753916,-73.901696,40.853142
42806519,-73.901584,40.716144
42460963,-74.005564,40.633084
42526041,-74.005153,40.632833
254209802,-73.725066,40.948733
42811580,-73.805483,40.714715
42805838,-73.763591,40.680097
42844949,-73.763323,40.67944
254206947,-73.727967,40.949249
42487351,-74.016048,40.631033
103878619,-74.040123,40.739045
103131572,-74.0641807,40.9263637
103175713,-74.0661629,40.9270872
103878618,-74.038244,40.738725
254804223,-73.884163,40.925866
254657174,-73.883505,40.925695
42997074,-74.137284,40.552451
103124364,-73.983092,40.90136
43004471,-74.106071,40.642038
42978704,-74.1080334,40.6418138
261412389,-73.708978,40.641352
42891715,-73.882381,40.716172
607955129,-73.9341029,40.7714419
42824399,-73.9333259,40.7720202
1273032452,-73.8797943,40.6556167
1273032385,-73.8806295,40.6552633
43004469,-74.10635,40.643325
42978702,-74.108299,40.643109
103126270,-74.189348,40.980186
103870227,-74.134734,40.769116
42920775,-73.7478518,40.7432984
103320394,-74.091167,40.844023
440206229,-74.091321,40.843346
103878616,-74.036385,40.738398
254209038,-73.725455,40.990019
254233426,-73.726141,40.990458
42997067,-74.136558,40.552905
42854776,-73.809871,40.786448
42900539,-73.809107,40.784681
42832065,-73.7438,40.762211
254662760,-73.815223,40.957446
103715368,-74.188954,40.777319
277787305,-73.8528108,40.7264183
42877520,-73.8516113,40.7259656
254208612,-73.770077,40.935973
254246547,-73.770604,40.935769
103160750,-73.987679,40.838601
1581489804,-73.9148635,40.8846093
42757329,-73.84491,40.845427
42775577,-73.845541,40.844981
103117924,-74.010499,40.947191
42811567,-73.808238,40.742011
103740670,-74.19604,40.734231
103878613,-74.03268,40.737748
42832061,-73.744423,40.764051
103859253,-74.1604148,40.7464089
299245279,-74.1616163,40.7464469
103267073,-74.018089,40.880603
299245260,-74.1614216,40.7469359
103740666,-74.1942,40.733824
103163232,-74.01281,40.977211
42511976,-73.9140606,40.6988384
42517106,-73.913606,40.6993
42856200,-73.803484,40.784751
42856196,-73.8054387,40.7849352
768583242,-74.0638209,40.8785976
300990502,-74.0639996,40.8806211
1273032441,-73.8954671,40.6471001
1273032437,-73.894727,40.6475692
42811800,-73.789796,40.69096
760840184,-74.1656005,40.7366747
103769340,-74.165835,40.7359303
103878610,-74.030334,40.737336
42719576,-73.903131,40.875842
481201642,-73.9050333,40.8766691
103672559,-74.161216,40.8145775
103706161,-74.1625061,40.8128913
42811794,-73.790954,40.692526
105046876,-74.142294,40.883455
105142478,-74.140997,40.883853
1273032438,-73.8940402,40.6480159
103878609,-74.0287807,40.7370813
42460985,-74.009224,40.630634
42524828,-74.008128,40.629974
42461098,-74.030855,40.613122
42521324,-74.032637,40.61401
103124586,-74.0398,40.856163
103210961,-74.066488,40.932122
254547476,-73.861075,40.977833
103870213,-74.1457461,40.7818976
254717031,-73.822056,40.986555
103866233,-74.1444239,40.7519143
103182139,-73.960432,40.952484
103180443,-73.961513,40.952853
42845145,-73.757215,40.657948
460007386,-73.7576055,40.6573536
42954699,-74.1276721,40.5831758
42948235,-74.126394,40.582513
103869831,-74.054768,40.798487
523529978,-74.1926791,40.5429802
523529973,-74.1915175,40.5432988
42512126,-73.912569,40.700358
103227449,-73.975366,40.940333
42734150,-73.928094,40.821946
103866230,-74.1455999,40.7522339
254749950,-73.7829594,40.9038852
42476718,-73.996413,40.696131
298042524,-74.077822,40.7704265
42751713,-73.858654,40.845286
103128954,-73.984573,40.924199
43015682,-74.14741,40.607002
103177991,-74.125814,40.812762
1273032436,-73.8683334,40.6603851
1273032300,-73.8691961,40.6601933
42512124,-73.913328,40.700777
103866226,-74.150413,40.753495
103870211,-74.144287,40.7810649
103870160,-74.143556,40.780642
1273032433,-73.8900427,40.6511821
1273032381,-73.8888045,40.6517367
42501360,-73.976339,40.60071
451051793,-73.9985681,40.6909691
103128950,-73.987176,40.924111
103226134,-74.088026,40.959305
103226131,-74.087238,40.958855
42811847,-73.802122,40.789021
103132927,-74.096805,40.981095
42733694,-73.92748,40.821111
534901414,-74.1305815,40.7270248
103870206,-74.048785,40.735401
42828426,-73.929654,40.554125
103229578,-73.961541,40.923395
103128946,-73.989082,40.924047
103780812,-74.189255,40.762442
42953410,-74.127502,40.615656
42987977,-74.124966,40.615856
42807034,-73.746836,40.710668
105096361,-74.175226,40.924887
254189252,-73.818388,40.934951
254846102,-73.817223,40.934392
103128942,-73.990816,40.923975
103878574,-74.0525885,40.7229364
103131531,-74.027774,40.978884
103176109,-74.029924,40.979266
42806163,-73.757466,40.756906
42833962,-73.755339,40.757062
103132924,-74.099931,40.9817884
42833960,-73.758098,40.756872
103875955,-74.02484,40.7694973
42830295,-73.7228338,40.7539408
42460911,-73.998374,40.637893
42526699,-73.997103,40.637126
103182076,-74.078928,40.831871
42828433,-73.927943,40.554651
42811954,-73.775453,40.6699
103869931,-74.0486254,40.7228901
43003637,-74.132703,40.629148
43003633,-74.132018,40.628867
42512083,-73.949321,40.728213
42836002,-73.767163,40.682371
254755991,-73.8122,40.994857
103170283,-73.98081,40.947477
103861215,-73.996223,40.804043
254665649,-73.886812,40.954181
103132918,-74.106819,40.9832054
42512120,-73.91485,40.701617
42511953,-73.916313,40.700125
969435073,-73.8498435,40.9833547
2343653601,-73.8502721,40.9836706
42813966,-73.807506,40.750137
42947748,-74.129141,40.584165
42952997,-74.187074,40.552424
43000503,-74.1886,40.550687
103279398,-74.002857,40.915372
103310618,-74.002799,40.91653
103180963,-73.961751,40.915848
103216373,-73.959943,40.915202
276317215,-73.9493078,40.742302
103878597,-74.042647,40.721653
103171898,-74.0584676,40.92623
254198925,-73.81645,40.995242
254545953,-73.817482,40.995549
42792046,-73.7684974,40.6547621
103132915,-74.1101667,40.9835356
254665754,-73.72763,40.933846
42906255,-73.862924,40.7522524
42876570,-73.8625071,40.751465
752194458,-74.0357029,40.7726377
254868842,-73.8146212,40.9093461
254225696,-73.817492,40.9110492
254655721,-73.813128,40.900138
42750101,-73.840919,40.838915
42905393,-73.843014,40.688372
42903254,-73.842169,40.688611
42512110,-73.917777,40.703405
1900867323,-74.1911893,40.846794
1900867320,-74.1901269,40.8464474
42733546,-73.9297585,40.8202804
103130970,-74.098775,40.983863
42835990,-73.7699595,40.6818842
254550747,-73.809092,40.957707
254649413,-73.809287,40.959474
254207578,-73.783848,40.976317
103878596,-74.041022,40.721518
103136353,-73.993163,40.8057837
42805495,-73.746662,40.692118
254239544,-73.793212,40.982776
254859498,-73.79386,40.983345
103180642,-73.956697,40.963954
103226154,-73.959351,40.965415
42468495,-73.878662,40.677033
254665642,-73.887759,40.954449
254233360,-73.887085,40.956041
103162073,-74.017161,40.903114
100626184,-73.8326969,40.9489693
100625469,-73.8320446,40.9484118
42512579,-73.92193,40.662744
76464924,-73.9755595,40.8612108
299122460,-73.9752849,40.8572705
1900867319,-74.1898021,40.8476224
261451654,-73.724223,40.654294
261451652,-73.724529,40.654941
42835985,-73.772254,40.681559
254207576,-73.78447,40.977402
103229972,-73.989894,40.892851
103269705,-73.988384,40.892634
254209764,-73.767825,40.966183
254209727,-73.768053,40.965084
42837223,-73.843708,40.771242
42972561,-74.067426,40.607348
42854987,-73.77133,40.776366
42892790,-73.770264,40.773698
103869917,-74.038087,40.7219887
103855641,-74.021785,40.775951
42905218,-73.9176416,40.7698751
254207575,-73.784844,40.978089
103229994,-74.104113,40.895062
103268970,-74.104557,40.894283
43015723,-74.131569,40.60377
103855668,-74.026944,40.767997
103267723,-73.985348,40.932578
60649177,-74.1543292,40.6106176
60649254,-74.154458,40.6101094
42811945,-73.805527,40.76289
103234263,-74.0282093,40.9143351
254207574,-73.785146,40.978643
103868533,-74.081327,40.7133436
440243693,-74.0286999,40.7684948
105096357,-74.148978,40.873394
103870180,-74.000024,40.7887328
254786420,-73.772991,40.974495
1273032404,-73.8822259,40.6545687
42770423,-73.9111163,40.8987468
2529590446,-73.9110691,40.897594
42923305,-73.793025,40.764621
2698702581,-73.9841758,40.7672731
2698702583,-73.9846819,40.7665762
42854671,-73.726722,40.755091
42902412,-73.72792,40.754657
103174581,-73.977581,40.846189
261396036,-73.705095,40.66009
42824162,-73.920865,40.756678
261484909,-73.74035,40.616294
261463713,-73.741732,40.616402
42472195,-73.930685,40.66362
60649174,-74.1527896,40.6162856
42982298,-74.157926,40.628206
103869597,-74.129277,40.664201
42512094,-73.922863,40.706576
588593353,-74.0162877,40.70647
587987721,-74.0168213,40.7051191
1273032354,-73.8817284,40.6537549
103247948,-73.959987,40.876756
42733530,-73.91746,40.816761
42836009,-73.733999,40.684724
103130657,-74.060866,40.900543
103202370,-74.059477,40.900073
42811941,-73.805161,40.765581
105095300,-74.148984,40.877942
103157638,-74.1035326,40.8993792
103721433,-74.195458,40.850115
103762637,-74.194979,40.849318
60649169,-74.1520707,40.6176857
42982537,-74.1579589,40.628787
103130173,-74.107327,40.895536
103217323,-74.108644,40.895194
103177902,-74.014106,40.89683
42479289,-73.948172,40.724637
42954459,-74.156211,40.546776
42468815,-73.984887,40.610117
105095278,-74.149044,40.878823
42891045,-73.789539,40.700822
103694129,-74.17164,40.752083
261470369,-73.741042,40.803966
103878635,-74.0599403,40.7914431
42811935,-73.804814,40.768108
42965461,-74.159644,40.583304
42838552,-73.876738,40.76021
103231196,-74.04134,40.949407
103280814,-74.021657,40.872048
103265899,-74.019773,40.870965
42757849,-73.897491,40.842067
254767245,-73.884302,40.970248
254228709,-73.88239,40.970123
42733584,-73.906046,40.813461
42753670,-73.9010663,40.8934188
103868154,-74.089458,40.718094
103177797,-74.118646,40.978011
103313615,-74.118217,40.977006
42891116,-73.728081,40.709143
335845160,-73.7514085,40.7634237
103869782,-74.1035414,40.6995133
103882120,-74.1030693,40.7000786
42964803,-74.1637172,40.5866748
42836592,-73.7903993,40.6669076
103182037,-74.081744,40.831572
105095267,-74.114208,40.861139
103247861,-74.060493,40.822802
103156670,-74.000813,40.882207
103855619,-74.0265727,40.7697695
103870164,-74.103276,40.698433
103870217,-74.077229,40.715655
42733581,-73.906966,40.813652
42832032,-73.7509945,40.6578386
440243671,-74.026445,40.768795
103869753,-74.075471,40.728335
103882881,-74.076059,40.72752
440213501,-74.069207,40.976518
103218052,-74.068703,40.975124
42494132,-73.892354,40.63496
42757474,-73.855241,40.893624
42769147,-73.8569108,40.8941458
42811965,-73.805988,40.717123
254869547,-73.746243,40.9208562
254202795,-73.7456972,40.9200278
103181616,-73.951723,40.906857
103194994,-73.9524,40.905356
440243670,-74.022314,40.771514
103855631,-74.024437,40.772533
43005026,-74.0896445,40.6033252
42959314,-74.089613,40.604105
103730563,-74.161226,40.772836
42462913,-73.926309,40.5848912
254206943,-73.728675,40.949723
254240200,-73.8241957,40.8991366
254838171,-73.8219113,40.8984123
103855310,-74.022212,40.775405
103879709,-74.100992,40.680434
42954444,-74.089893,40.634713
42475810,-74.016652,40.67603
103855633,-74.024001,40.773105
103730561,-74.161761,40.77221
1051062013,-74.1204673,40.7329152
1051060393,-74.1192443,40.7326774
254240524,-73.829872,40.908104
254828048,-73.831745,40.907604
42501523,-73.928574,40.589486
667699143,-74.0375599,40.910084
298919790,-74.0415,40.9124324
42719835,-73.886161,40.81693
103855637,-74.0231034,40.77428
42475807,-74.015425,40.675199
103868313,-74.076675,40.7162506
42891110,-73.732066,40.710167
1273032332,-73.8896291,40.6513826
42757350,-73.862061,40.852307
42772816,-73.861121,40.85229
42494128,-73.894172,40.636593
103730558,-74.1627353,40.7701527
42960612,-74.121158,40.559606
42771243,-73.852589,40.825044
595776466,-73.9288654,40.8291064
42494122,-73.89599,40.638226
103312139,-74.1223264,40.8412116
103855664,-74.027418,40.767237
42460165,-73.920255,40.65077
103865992,-74.0333692,40.7419277
103855662,-74.027803,40.766622
42460882,-73.991929,40.642205
42526009,-73.994077,40.643503
446501048,-74.1910354,40.5982674
440243659,-74.029835,40.7666418
42854170,-73.753935,40.756513
42916939,-73.753158,40.756863
452390591,-73.885729,40.6306348
103870151,-74.075656,40.717356
103870149,-74.074829,40.716939
105095292,-74.147962,40.874654
103864331,-74.15347,40.755069
42485491,-74.031547,40.636673
103869749,-74.07247,40.727081
103882556,-74.073034,40.726227
448043217,-74.1171715,40.6100659
42948514,-74.1166702,40.6101283
254665702,-73.779891,40.8955122
254230131,-73.779096,40.89492
103855656,-74.028597,40.765351
42494116,-73.897804,40.639857
103132869,-74.030952,40.975935
1661234082,-73.920236,40.8223236
42783436,-73.918337,40.823385
43003395,-74.112702,40.560777
42494174,-73.899626,40.641491
105000640,-74.152068,40.966374
103710319,-74.1786288,40.7245316
42920742,-73.752605,40.753627
103855654,-74.028999,40.764708
42460876,-73.990497,40.643164
42526002,-73.992899,40.644618
42757375,-73.846632,40.813013
42771709,-73.846097,40.813079
103864149,-74.1455211,40.7536145
103230906,-74.0203406,40.8650252
103239381,-74.0202204,40.8654552
254242985,-73.719346,40.968937
254757198,-73.8247389,40.8917556
254539394,-73.8240158,40.893447
105095295,-74.148221,40.875485
42953307,-74.075769,40.608742
42989243,-74.075331,40.609164
299200171,-74.027299,40.8248101
42855316,-73.90907,40.71491
42881224,-73.908572,40.715401
103880230,-74.0842947,40.7421319
760840185,-74.1651715,40.7369828
103766971,-74.1647789,40.7372759
103867448,-74.0855008,40.7166001
103864146,-74.149634,40.754661
105095298,-74.148723,40.877103
261433187,-73.71501,40.690996
261493035,-73.714053,40.690931
103229195,-74.106107,40.891618
103214043,-74.071536,40.868477
452390583,-73.8829995,40.6326606
103130968,-74.099288,40.981645
103869616,-74.160091,40.74232
103886491,-74.16195,40.742253
42953556,-74.087984,40.640263
42981435,-74.087091,40.640334
42730368,-73.7968636,40.806834
2812373341,-73.7963167,40.8075715
2858135231,-73.8569924,40.838871
2858135172,-73.8572178,40.8382434
103214040,-74.072217,40.867811
42757370,-73.846467,40.812306
42954594,-74.147088,40.594609
42949213,-74.147118,40.594228
42806744,-73.8201784,40.6016331
42813972,-73.819313,40.601539
42512058,-73.95018,40.719009
42730439,-73.8284721,40.8879346
1346462756,-73.8284889,40.8888521
103132610,-74.106262,40.991536
103140654,-74.105757,40.992209
42848414,-73.770231,40.593975
42757817,-73.8709,40.834645
42757813,-73.871826,40.834525
103140645,-74.106486,40.9909
254580381,-73.892024,40.94993
42954350,-74.136888,40.615896
103117370,-73.977546,40.910473
440205747,-73.978013,40.912552
42468197,-73.999036,40.618946
103877637,-74.06094,40.790456
760901317,-74.1797667,40.7263723
760901306,-74.1801093,40.7259837
103214038,-74.073907,40.866165
42494169,-73.901465,40.643145
103180978,-74.077359,40.867115
103214036,-74.074606,40.865492
42804751,-73.9003863,40.7334162
103180977,-74.078157,40.866338
103214033,-74.075414,40.864713
261448663,-73.718558,40.717659
462122645,-73.7463754,40.7559259
42868631,-73.8369278,40.7025427
597688823,-73.8363937,40.7022926
42806102,-73.794618,40.715851
42833718,-73.794443,40.71498
42757810,-73.872749,40.834401
42730431,-73.8312923,40.8878187
1346462867,-73.831297,40.8892184
254208568,-73.7991345,40.8899438
42833712,-73.794946,40.716518
103231161,-74.016118,40.871196
1346462860,-73.8312258,40.8870744
254615376,-73.853179,40.932025
254216967,-73.852826,40.934422
105000542,-74.173363,40.908137
42757161,-73.840792,40.872147
42777993,-73.841709,40.87391
42494164,-73.902175,40.643782
103214031,-74.077686,40.862474
42749476,-73.903768,40.853913
595776446,-73.931732,40.8288569
103130837,-74.000134,40.948978
103195431,-73.998638,40.948997
103710324,-74.1794426,40.7231854
42855727,-73.830613,40.771626
42868129,-73.830546,40.770224
103870134,-74.0725225,40.7157838
103870136,-74.073323,40.716167
254809294,-73.7592756,40.9369858
42720104,-73.889021,40.829835
42757384,-73.848341,40.820363
42826970,-73.751976,40.668388
42757377,-73.847054,40.814826
42771213,-73.848112,40.814687
103180497,-73.931949,40.994759
103228772,-73.932983,40.996285
103179122,-74.1205431,40.9236575
103271388,-74.1211332,40.9249748
42839062,-73.894402,40.758353
103214029,-74.079358,40.860803
261448661,-73.717693,40.717867
103870132,-74.0717458,40.7153887
1273032348,-73.8820204,40.6530059
103214027,-74.079976,40.860185
42868127,-73.831482,40.769637
42771208,-73.8476631,40.8128639
597237400,-73.9560096,40.7444556
103214024,-74.081326,40.858836
103128936,-73.993274,40.923873
103254214,-73.993308,40.924577
103870130,-74.070803,40.71484
42974340,-74.193533,40.516398
103866071,-74.030112,40.784413
103855625,-74.025771,40.77078
440243634,-74.0231874,40.7703903
103855627,-74.025318,40.771376
469221622,-74.1878945,40.6939671
105097853,-74.155552,40.876755
105132177,-74.156425,40.876597
599029175,-73.7854363,40.6435198
42975754,-74.095635,40.572413
561589528,-73.8967315,40.9002421
561602761,-73.8994943,40.9009943
103722415,-74.1636875,40.7681843
103730556,-74.164723,40.766075
103279572,-74.04071,40.989966
103302920,-74.041455,40.990667
42435943,-73.9529081,40.8217009
254210715,-73.802995,40.956282
254178194,-73.803205,40.956622
42978408,-74.080552,40.63732
103869724,-74.056379,40.72135
103882529,-74.055669,40.722653
42435997,-73.9527076,40.8182304
103102315,-74.092914,40.886372
42811692,-73.807043,40.751786
1398903707,-73.8900006,40.6885643
42792757,-73.889792,40.688021
103181994,-73.976258,40.955408
42758183,-73.85261,40.877855
42745854,-73.851384,40.878476
42792751,-73.8906261,40.689304
261449008,-73.728205,40.62493
261449006,-73.727506,40.623533
261461769,-73.7403236,40.6156342
103129835,-73.959383,40.930374
103226029,-73.960435,40.931055
42757364,-73.8463413,40.8116426
42771206,-73.8473456,40.8115257
42952312,-74.1982777,40.5345693
43019262,-74.2002862,40.5333951
103868570,-74.073408,40.720257
42806945,-73.738566,40.710455
42792794,-73.8592494,40.7600806
42736620,-73.8337082,40.8788108
65434292,-73.8340046,40.8784602
105026787,-74.140285,40.863035
103868998,-74.076121,40.734046
42811685,-73.806394,40.756545
103716430,-74.162126,40.809666
1398903703,-73.8905689,40.6884855
254242853,-73.735506,40.953045
254754542,-73.735763,40.952682
558148959,-74.1141058,40.9220889
254209487,-73.826061,40.948307
254216016,-73.826936,40.948698
42509659,-73.91705,40.702953
42494154,-73.906595,40.647748
103280293,-74.051454,40.836048
103280289,-74.050885,40.837155
42905706,-73.8029071,40.6950932
42891065,-73.8037115,40.6956484
766750364,-74.0217878,40.8484511
103863421,-74.020158,40.768603
42745848,-73.849884,40.875875
42841760,-73.917888,40.761695
443260217,-73.838658,40.984564
254134898,-73.838852,40.98748
42729844,-73.886186,40.85487
42729842,-73.886851,40.854095
295268016,-74.0672383,40.7964827
295267735,-74.066586,40.7963787
42757789,-73.8785567,40.8341512
42429431,-74.0087615,40.7413944
42843340,-73.9320615,40.7682664
42811678,-73.8058744,40.7606183
103657129,-74.182177,40.74062
278209477,-73.8194874,40.5904418
599162975,-73.8186316,40.5874257
42729826,-73.88723,40.852488
103211395,-74.031449,40.972126
42757968,-73.908399,40.880819
42752145,-73.9093546,40.8813451
42757783,-73.8797934,40.8345996
42984122,-74.149847,40.544619
103230853,-74.017135,40.886616
103239837,-74.01759,40.885747
42875879,-73.814805,40.690047
2796851377,-73.8140287,40.6906294
42511013,-73.950065,40.7183
42494145,-73.908399,40.649388
42856085,-73.716521,40.75508
261401804,-73.717349,40.635316
42953012,-74.185156,40.551455
42997173,-74.186219,40.5516
103870108,-74.080601,40.730342
42493474,-73.903982,40.646629
42898689,-73.797529,40.779971
43010158,-74.133432,40.603581
42954315,-74.134185,40.615363
42511011,-73.952292,40.7180845
293302424,-74.031507,40.7543462
293286333,-74.0306006,40.7540114
42856081,-73.717753,40.755348
103131522,-74.028621,40.975534
607954922,-73.9487948,40.7548854
42826837,-73.9494007,40.754149
103864614,-74.0346739,40.7375749
105098898,-74.200198,40.887973
103858834,-73.998455,40.799329
103141127,-73.9372512,40.9547338
42501652,-74.000159,40.613111
261385864,-73.700832,40.788518
277788739,-73.801828,40.6739485
42829172,-73.801703,40.673115
103179389,-73.966987,40.946184
103262136,-73.967868,40.946516
103869708,-74.047808,40.718617
103882323,-74.047438,40.719286
42494104,-73.91023,40.651014
42757871,-73.901675,40.843838
42754893,-73.902335,40.842667
103869677,-74.022032,40.788904
103883252,-74.020909,40.790312
103868556,-74.076462,40.717763
42856079,-73.720386,40.756066
254750346,-73.869981,40.953764
254750345,-73.869799,40.951414
42484045,-74.000756,40.689063
42757254,-73.854554,40.880947
42773976,-73.854937,40.880245
103869704,-74.044131,40.717502
103882322,-74.0437531,40.7181397
103876169,-74.058952,40.792358
42494101,-73.911815,40.652437
103218582,-74.044824,40.8663
42501642,-73.997746,40.615436
42512013,-73.9035362,40.6928263
42757866,-73.9041093,40.8444677
42754884,-73.904625,40.843283
103870202,-74.122661,40.654609
103866822,-74.122672,40.654037
103869702,-74.042361,40.717341
103882321,-74.042239,40.717978
261434386,-73.730015,40.646098
261454331,-73.727342,40.646506
580182557,-74.1020468,40.9069756
452358214,-74.1050728,40.905525
42460595,-73.93376,40.622275
42533081,-73.933875,40.620943
42757772,-73.8834017,40.8358855
42757767,-73.884249,40.836179
42952087,-74.159313,40.630211
103281589,-73.9937706,40.9405222
103130981,-74.127942,40.797972
103189672,-74.128448,40.797266
42854942,-73.878714,40.740733
42891178,-73.87825,40.741068
103869958,-74.036926,40.739832
607954910,-73.9465552,40.7571231
42826823,-73.945814,40.757799
103274069,-73.977997,40.923109
103868310,-74.075661,40.715687
105045525,-74.157999,40.88489
42835675,-73.870747,40.758983
42511684,-73.944708,40.658214
42522023,-73.945094,40.657432
42757764,-73.885107,40.836475
103869425,-74.0574612,40.7955336
598629596,-73.8714698,40.6775004
42504709,-73.871307,40.676805
42949563,-74.141311,40.568433
42953463,-74.126953,40.572751
42982607,-74.127209,40.572024
103172168,-73.959848,40.919875
103870091,-74.0485543,40.7271937
103155260,-73.988399,40.854662
42983124,-74.073229,40.596596
42434343,-73.9500819,40.8295858
103869953,-74.033199,40.739185
254664828,-73.761771,40.939994
254255278,-73.762525,40.940515
43003166,-74.133256,40.579957
43014620,-74.132369,40.58011
42757761,-73.885964,40.836769
103093859,-74.1022115,40.813965
42460956,-74.004107,40.63406
42521610,-74.001764,40.632645
103870087,-74.048763,40.725779
103280518,-74.019057,40.923072
103272339,-74.020011,40.92305
261383090,-73.713042,40.857224
261471321,-73.711296,40.857059
42512002,-73.9058005,40.6941198
42501635,-73.994254,40.618789
42757535,-73.900097,40.849209
42764773,-73.899526,40.850104
42494085,-73.922728,40.662231
103218949,-74.017008,40.997336
42848338,-73.743862,40.702811
105197702,-74.185548,40.87197
105181228,-74.184324,40.87065
103177736,-74.104572,40.866571
261384813,-73.704402,40.78963
440213440,-74.048136,40.967337
103867455,-74.068423,40.71819
103218943,-74.017566,40.996813
103855292,-74.014892,40.781668
42754941,-73.89827,40.84068
42811790,-73.79213,40.694116
105148052,-74.1828362,40.9060966
42855881,-73.852341,40.720805
42861662,-73.852751,40.720164
42752350,-73.8677088,40.82519
568261633,-73.8678086,40.8247898
42501633,-73.992466,40.620509
103282382,-74.012894,40.8700008
103214399,-74.0139498,40.8703967
42993208,-74.0920606,40.6120706
389352955,-74.092708,40.6125855
261382295,-73.720629,40.706543
261495798,-73.719737,40.708583
42811786,-73.79329,40.695702
42805572,-73.742531,40.701463
42848349,-73.742917,40.702335
103855697,-74.006758,40.795024
42953116,-74.1174204,40.6092775
42993059,-74.117069,40.608205
42993055,-74.1178839,40.6100138
42749468,-73.905562,40.851937
42754936,-73.899173,40.840969
103193445,-74.0662412,40.8541384
42811784,-73.794446,40.697286
103868307,-74.074337,40.715001
103869943,-74.0273449,40.7381859
42972742,-74.1936386,40.5127219
42864297,-73.763294,40.687377
42805569,-73.742208,40.702136
42754930,-73.900155,40.841287
42511993,-73.9088068,40.6958372
254210684,-73.812636,40.928806
254177605,-73.81358,40.9283
42904711,-73.760794,40.691349
42920628,-73.759099,40.691823
103870100,-74.0695939,40.7086688
103869335,-74.0716753,40.7094821
103129115,-74.0543851,40.8752167
103246921,-74.0555578,40.8754252
103180349,-74.118648,40.928911
42501628,-73.991256,40.621672
103870075,-74.047085,40.736601
42835654,-73.878315,40.758464
42806902,-73.7884741,40.7157047
42832462,-73.9504627,40.7427585
43003494,-74.1476327,40.5901668
